name,phone,cpf,email,tags
Rafael Santos,5578948368305,51732457086,rafael.santos234@email.com,"novo, retorno, lead-frio, vip, premium"
Carlos Rodrigues,5583924322608,78580545520,carlos.rodrigues409@email.com,"vip, novo, interessado, retorno, lead-quente"
Pedro Rodrigues,5596961043960,30875927822,pedro.rodrigues164@email.com,"interessado, novo, vip"
Ana Ribeiro,5559934044370,45344537296,ana.ribeiro264@email.com,"lead-quente, interessado, retorno, novo"
Pedro Alves,5559941316385,03284017000,pedro.alves940@email.com,"retorno, interessado"
Camila Gomes,5582934482763,84728619852,camila.gomes253@email.com,"lead-quente, premium"
Bruno Pereira,5568966286374,04094048983,bruno.pereira560@email.com,
Lucas Ribeiro,5578957687816,66173575130,lucas.ribeiro281@email.com,"premium, retorno"
Juliana Pereira,5553930429762,87072160190,juliana.pereira426@email.com,"interessado, retorno, novo, lead-frio"
Maria Lima,5596974860572,63449802506,maria.lima345@email.com,"novo, lead-quente, vip, retorno"
João Lima,5558951829604,87785529596,joão.lima433@email.com,
Lucas Ribeiro,5577996783756,61856050740,lucas.ribeiro35@email.com,
Juliana Oliveira,5584979624878,30299018678,juliana.oliveira19@email.com,"interessado, lead-quente, premium, novo"
João Alves,5520990965560,76015612933,joão.alves401@email.com,"retorno, premium"
Maria Gomes,5595995180342,18942265370,maria.gomes78@email.com,"retorno, interessado, lead-quente"
Lucas Costa,5590997596701,82211363199,lucas.costa661@email.com,"novo, lead-frio, retorno"
Maria Silva,5565938689651,21002218451,maria.silva217@email.com,"vip, interessado, retorno, lead-frio, novo"
Juliana Lima,5515945117590,04328452924,juliana.lima593@email.com,"premium, lead-quente"
Maria Rodrigues,5518982558720,83954187124,maria.rodrigues824@email.com,"vip, lead-frio, premium, novo"
Lucas Silva,5565922441953,82218197121,lucas.silva619@email.com,
Pedro Lima,5568913915707,16753434376,pedro.lima832@email.com,"premium, vip"
Pedro Lima,5529998999409,48678573277,pedro.lima621@email.com,"novo, vip, lead-frio, interessado, retorno"
Pedro Costa,5582974943344,67211408367,pedro.costa548@email.com,"lead-frio, interessado, retorno"
Camila Santos,5540943084081,95359126627,camila.santos283@email.com,"lead-quente, lead-frio, retorno, vip, interessado"
Carlos Oliveira,5513935442001,98858251814,carlos.oliveira166@email.com,"retorno, interessado, vip"
Maria Santos,5521947003936,17982779152,maria.santos476@email.com,"retorno, premium, lead-frio, vip, novo"
Carlos Ribeiro,5511993324014,82080682862,carlos.ribeiro883@email.com,"vip, interessado, lead-frio, novo"
Bruno Lima,5564941997526,67632670626,bruno.lima854@email.com,"vip, lead-quente, lead-frio, premium, retorno"
Carlos Ribeiro,5533943987696,80879208404,carlos.ribeiro638@email.com,lead-quente
Pedro Santos,5521973911451,11062332083,pedro.santos192@email.com,"lead-frio, lead-quente, interessado, premium"
Camila Ribeiro,5558965506674,13391296295,camila.ribeiro238@email.com,"interessado, vip"
Rafael Oliveira,5582931942928,22471523409,rafael.oliveira462@email.com,"retorno, premium, vip"
Pedro Lima,5522966978827,29406952342,pedro.lima7@email.com,"premium, lead-quente"
Fernanda Oliveira,5555959302684,49741161003,fernanda.oliveira566@email.com,
Fernanda Oliveira,5548976759646,80346844489,fernanda.oliveira903@email.com,"premium, novo, retorno"
João Pereira,5513990407497,43019451673,joão.pereira591@email.com,"interessado, retorno, vip, lead-frio"
Juliana Gomes,5555929119373,02682392735,juliana.gomes473@email.com,interessado
Juliana Costa,5567947163766,27694050593,juliana.costa821@email.com,"lead-quente, premium, lead-frio"
Pedro Costa,5589939266659,68139842893,pedro.costa496@email.com,"novo, premium, lead-frio, lead-quente, vip"
João Rodrigues,5531939771535,39292587571,joão.rodrigues612@email.com,
Carlos Alves,5570982460514,24914286516,carlos.alves577@email.com,"lead-quente, novo"
Carlos Ribeiro,5598984674017,10468190850,carlos.ribeiro453@email.com,
Fernanda Santos,5536953615897,70872355188,fernanda.santos941@email.com,
Ana Ribeiro,5559944137805,32757191723,ana.ribeiro81@email.com,"lead-frio, retorno, premium, lead-quente"
Rafael Alves,5554963794613,97462017842,rafael.alves733@email.com,vip
Lucas Rodrigues,5549991058261,31080410276,lucas.rodrigues579@email.com,
Bruno Alves,5572998823850,34709041765,bruno.alves835@email.com,"interessado, retorno, vip"
Carlos Costa,5566930403222,91948063496,carlos.costa829@email.com,"retorno, premium, lead-quente"
Rafael Oliveira,5548983685146,92683283088,rafael.oliveira941@email.com,"interessado, novo, retorno, lead-frio"
Camila Ribeiro,5530943948282,25075179580,camila.ribeiro77@email.com,novo
Bruno Ribeiro,5592969200134,50314767827,bruno.ribeiro957@email.com,"interessado, retorno"
Pedro Gomes,5510937828437,69988582247,pedro.gomes172@email.com,"lead-frio, premium, retorno, novo"
Bruno Pereira,5523949750722,22099186491,bruno.pereira945@email.com,
Carlos Costa,5576984557864,44363942321,carlos.costa532@email.com,"lead-frio, lead-quente"
João Pereira,5569942089772,43078356856,joão.pereira704@email.com,"lead-frio, lead-quente"
João Rodrigues,5537997255772,91298847376,joão.rodrigues859@email.com,lead-frio
Pedro Pereira,5538998102108,01778171964,pedro.pereira756@email.com,
Carlos Santos,5570925454212,59279956508,carlos.santos665@email.com,"lead-quente, retorno, vip, novo, lead-frio"
Maria Pereira,5592945863632,53288608560,maria.pereira88@email.com,
Ana Lima,5531985685895,97469700612,ana.lima80@email.com,"retorno, vip"
João Pereira,5596964965717,62029393363,joão.pereira93@email.com,lead-quente
Juliana Silva,5582984933294,47795620017,juliana.silva119@email.com,
Camila Gomes,5530961274409,03486236319,camila.gomes378@email.com,
João Silva,5575966348090,96959615691,joão.silva334@email.com,"interessado, lead-frio, vip, premium"
Fernanda Silva,5552960930069,17217205173,fernanda.silva942@email.com,premium
Bruno Pereira,5556919733597,81057942321,bruno.pereira79@email.com,
Pedro Pereira,5536995859630,29784406480,pedro.pereira431@email.com,"novo, vip, premium, lead-quente, retorno"
Maria Costa,5584974358905,30667968888,maria.costa857@email.com,
Camila Santos,5567973764441,44638265820,camila.santos797@email.com,"interessado, premium, vip, novo"
Rafael Oliveira,5595923265588,82934052196,rafael.oliveira519@email.com,"vip, retorno, lead-frio"
Fernanda Lima,5523930011922,44955486741,fernanda.lima722@email.com,interessado
Maria Rodrigues,5551980129054,31049937515,maria.rodrigues69@email.com,"vip, lead-frio, premium, novo, lead-quente"
Fernanda Silva,5587928016752,70927879280,fernanda.silva699@email.com,"lead-frio, lead-quente, novo"
Lucas Santos,5534945497032,95322031498,lucas.santos833@email.com,"novo, lead-frio, retorno, lead-quente, premium"
Maria Lima,5511969739513,69081214288,maria.lima243@email.com,"interessado, lead-frio, retorno, lead-quente"
Ana Pereira,5528966458505,93909596774,ana.pereira331@email.com,
Carlos Gomes,5512960755635,58714329285,carlos.gomes283@email.com,
Rafael Santos,5551937125334,28254728804,rafael.santos199@email.com,"lead-quente, retorno, novo, premium"
Maria Alves,5546975150550,99783197649,maria.alves727@email.com,"novo, vip"
Maria Gomes,5593993515348,04482217707,maria.gomes956@email.com,lead-quente
Carlos Lima,5536988219306,97568972583,carlos.lima429@email.com,retorno
Ana Alves,5517980877032,79047317342,ana.alves551@email.com,"lead-quente, novo, premium, lead-frio"
Ana Lima,5575983204980,59092742078,ana.lima801@email.com,"interessado, vip, lead-frio, retorno, lead-quente"
Lucas Gomes,5531942357770,04169891110,lucas.gomes926@email.com,premium
Juliana Lima,5590981434684,88555529029,juliana.lima393@email.com,
Fernanda Silva,5566966135132,55206426881,fernanda.silva564@email.com,"premium, interessado"
João Gomes,5518963500408,88873191866,joão.gomes398@email.com,"lead-frio, interessado, lead-quente, novo, vip"
Ana Santos,5596918428988,16395335140,ana.santos5@email.com,"lead-quente, premium, interessado"
Maria Alves,5516959653911,81374819686,maria.alves35@email.com,"vip, premium, lead-quente, novo"
Carlos Oliveira,5556935769916,08152423224,carlos.oliveira110@email.com,
Bruno Oliveira,5571990354159,92817195468,bruno.oliveira224@email.com,"interessado, novo, vip, lead-frio, lead-quente"
Juliana Alves,5566914451540,36711488048,juliana.alves768@email.com,"interessado, novo, vip, lead-quente"
Fernanda Oliveira,5517940932153,90639823646,fernanda.oliveira976@email.com,"novo, vip"
João Gomes,5565993447133,65626572648,joão.gomes284@email.com,"vip, interessado, lead-quente, premium, novo"
Lucas Silva,5526921134016,82097168512,lucas.silva342@email.com,"interessado, retorno, lead-frio, vip"
Bruno Santos,5518969264764,67301531611,bruno.santos34@email.com,"retorno, lead-quente, interessado, lead-frio"
Maria Gomes,5521973902313,49931776461,maria.gomes96@email.com,vip
Carlos Ribeiro,5544984053251,78294613293,carlos.ribeiro414@email.com,"lead-frio, premium, interessado, retorno"
Pedro Lima,5583972053692,49444911683,pedro.lima177@email.com,
Fernanda Pereira,5585956813017,75179978520,fernanda.pereira670@email.com,"lead-frio, premium"
Fernanda Gomes,5587972363370,82391408900,fernanda.gomes466@email.com,retorno
Fernanda Alves,5596952257890,45849155232,fernanda.alves887@email.com,
Lucas Santos,5584955450399,00580403252,lucas.santos877@email.com,"retorno, interessado, novo, lead-frio"
Camila Pereira,5598945591249,10203987821,camila.pereira215@email.com,lead-frio
Carlos Costa,5562952709599,58325071825,carlos.costa583@email.com,vip
Juliana Gomes,5567991673311,22216125917,juliana.gomes51@email.com,"retorno, vip"
Bruno Silva,5528979024135,35669698849,bruno.silva151@email.com,
Camila Rodrigues,5561966962279,32247829422,camila.rodrigues824@email.com,retorno
Pedro Ribeiro,5519967249024,00122294655,pedro.ribeiro717@email.com,
Lucas Oliveira,5544971438300,48729540757,lucas.oliveira425@email.com,"lead-quente, lead-frio, vip, novo, retorno"
Maria Costa,5592938682069,50475278489,maria.costa164@email.com,"premium, interessado"
Lucas Santos,5517968438859,68825341777,lucas.santos645@email.com,"vip, lead-quente, retorno, novo"
Pedro Pereira,5525971229806,67920997148,pedro.pereira512@email.com,"lead-quente, premium, interessado"
Pedro Ribeiro,5524981104287,25983633085,pedro.ribeiro852@email.com,"retorno, premium, interessado"
Bruno Silva,5569944634976,55923497622,bruno.silva389@email.com,"retorno, vip"
Fernanda Oliveira,5539968594645,62031858529,fernanda.oliveira507@email.com,"interessado, retorno"
Carlos Santos,5599927237691,40561564624,carlos.santos665@email.com,"premium, interessado, novo, lead-frio"
João Rodrigues,5550928113020,13805471229,joão.rodrigues221@email.com,retorno
Lucas Alves,5521994647407,25566801919,lucas.alves414@email.com,"lead-quente, novo, premium, retorno, vip"
Bruno Pereira,5515973844059,04358406292,bruno.pereira297@email.com,"lead-frio, novo, retorno, lead-quente, interessado"
Fernanda Alves,5594981380298,10066131423,fernanda.alves211@email.com,"lead-frio, lead-quente, premium"
Maria Santos,5511965775777,56546676226,maria.santos264@email.com,"vip, retorno, premium, interessado"
João Rodrigues,5566951367659,06415586415,joão.rodrigues784@email.com,lead-quente
Maria Silva,5583978325993,54921418127,maria.silva248@email.com,premium
Ana Ribeiro,5567971923322,01373258485,ana.ribeiro662@email.com,"lead-frio, interessado, novo, premium"
Ana Gomes,5513971851840,73031972438,ana.gomes210@email.com,interessado
Lucas Ribeiro,5554965901859,80924277383,lucas.ribeiro847@email.com,retorno
Bruno Lima,5534921656972,32401452466,bruno.lima761@email.com,"retorno, premium, interessado"
Pedro Lima,5512993978915,42355288302,pedro.lima400@email.com,novo
Bruno Santos,5567967052199,55209291309,bruno.santos266@email.com,"novo, vip, interessado, retorno"
Ana Gomes,5551924849041,03363196427,ana.gomes733@email.com,"interessado, retorno, lead-frio, vip"
Maria Lima,5547943754392,19439170771,maria.lima568@email.com,
Camila Ribeiro,5598971849404,14588219709,camila.ribeiro191@email.com,novo
Bruno Oliveira,5559937740219,46563472217,bruno.oliveira354@email.com,"lead-frio, lead-quente, interessado"
Fernanda Santos,5522915400375,94746889215,fernanda.santos130@email.com,lead-quente
Rafael Costa,5568929698330,38841753159,rafael.costa849@email.com,"lead-quente, retorno"
Bruno Gomes,5518961583967,20200929875,bruno.gomes134@email.com,vip
Ana Ribeiro,5515949132066,41988403022,ana.ribeiro744@email.com,
João Costa,5568963687282,07076008246,joão.costa176@email.com,"lead-quente, interessado"
Bruno Silva,5536993268998,95578938519,bruno.silva485@email.com,"novo, lead-frio, premium, vip, interessado"
Camila Alves,5523986450972,72956822702,camila.alves788@email.com,vip
Pedro Ribeiro,5585915242499,33885656672,pedro.ribeiro359@email.com,"interessado, lead-quente, vip, premium"
Pedro Gomes,5569918459713,13817049179,pedro.gomes253@email.com,"interessado, retorno, lead-quente"
Bruno Alves,5562948797635,13887371417,bruno.alves437@email.com,
Ana Gomes,5582920403950,58034201856,ana.gomes13@email.com,"vip, interessado"
Maria Oliveira,5583989504770,32024354679,maria.oliveira343@email.com,"retorno, premium, novo"
Lucas Silva,5519916978470,58950147009,lucas.silva325@email.com,
Fernanda Costa,5576947519643,85384026300,fernanda.costa108@email.com,"lead-frio, interessado, retorno, novo, vip"
Lucas Oliveira,5540944020003,92274798300,lucas.oliveira862@email.com,"lead-frio, premium, retorno"
Bruno Pereira,5533952796365,96488941395,bruno.pereira512@email.com,"interessado, lead-quente, premium, lead-frio, novo"
Rafael Silva,5555946652375,22372353188,rafael.silva826@email.com,"lead-frio, retorno, premium, vip"
Rafael Ribeiro,5582959349584,70971940269,rafael.ribeiro979@email.com,lead-frio
Maria Pereira,5563963516866,97292073410,maria.pereira89@email.com,retorno
Juliana Lima,5588960936937,15575832022,juliana.lima986@email.com,"retorno, vip, lead-frio, premium"
Juliana Silva,5539980383526,48910037776,juliana.silva99@email.com,"interessado, premium, vip, lead-quente, retorno"
Camila Silva,5543963647152,72803705665,camila.silva976@email.com,
Maria Pereira,5530976455539,05753105749,maria.pereira263@email.com,"lead-frio, interessado, novo, retorno"
João Rodrigues,5522917318123,39651167815,joão.rodrigues76@email.com,"premium, vip, lead-frio, retorno"
Maria Alves,5543932366818,53158231300,maria.alves878@email.com,interessado
Carlos Oliveira,5546938098453,44840581033,carlos.oliveira590@email.com,"lead-frio, novo"
Ana Lima,5572916882242,59561820862,ana.lima344@email.com,
Bruno Lima,5546934389225,20895506815,bruno.lima623@email.com,lead-frio
Fernanda Oliveira,5517927884630,86466133320,fernanda.oliveira195@email.com,"lead-frio, premium, interessado, retorno, vip"
Bruno Rodrigues,5522928517954,33929828642,bruno.rodrigues664@email.com,"novo, interessado, lead-frio, lead-quente"
Ana Pereira,5518990400029,54391073736,ana.pereira87@email.com,"lead-quente, lead-frio, novo, interessado"
Ana Lima,5511934516794,10597125752,ana.lima590@email.com,"lead-frio, vip, interessado"
Rafael Costa,5596937144173,21041772211,rafael.costa497@email.com,"premium, retorno, novo"
Juliana Silva,5595982017831,88003496432,juliana.silva491@email.com,interessado
Juliana Gomes,5521996871034,31443338163,juliana.gomes17@email.com,novo
Rafael Ribeiro,5591973149656,68370680343,rafael.ribeiro830@email.com,"interessado, vip"
Carlos Santos,5552963265842,05222289102,carlos.santos501@email.com,lead-quente
João Gomes,5578925279111,32730027968,joão.gomes118@email.com,
Rafael Gomes,5557982328691,54655059488,rafael.gomes512@email.com,"vip, retorno"
Carlos Costa,5585998957724,74782271773,carlos.costa624@email.com,"interessado, lead-frio"
Bruno Costa,5581993760146,03890453423,bruno.costa929@email.com,"lead-frio, lead-quente, premium, retorno"
Fernanda Oliveira,5514993378173,77647074427,fernanda.oliveira550@email.com,"interessado, vip, premium, lead-frio, lead-quente"
Ana Pereira,5549921729617,42107919869,ana.pereira110@email.com,vip
Rafael Pereira,5566997945697,92399058146,rafael.pereira906@email.com,"novo, lead-quente, interessado, premium, vip"
Ana Pereira,5537918463948,79067561531,ana.pereira502@email.com,novo
Fernanda Rodrigues,5542959471659,93720313914,fernanda.rodrigues562@email.com,"premium, novo, lead-quente, retorno"
Ana Oliveira,5534961340567,81041285989,ana.oliveira788@email.com,"novo, lead-frio"
Lucas Lima,5539963154347,67801664152,lucas.lima451@email.com,lead-quente
Ana Silva,5550966003460,10214728493,ana.silva353@email.com,lead-quente
Maria Alves,5567946157113,91577064923,maria.alves475@email.com,"lead-quente, vip"
Lucas Costa,5572951070770,56806798350,lucas.costa472@email.com,"vip, premium, retorno"
João Lima,5590964296415,06996318296,joão.lima254@email.com,"lead-frio, premium, interessado, lead-quente"
Lucas Oliveira,5565943841496,24424946013,lucas.oliveira547@email.com,"premium, lead-frio"
Maria Ribeiro,5528990101490,88154587614,maria.ribeiro676@email.com,"vip, interessado, lead-quente, retorno, premium"
Maria Gomes,5534923885660,08741817393,maria.gomes689@email.com,novo
Ana Alves,5548957638982,58352927288,ana.alves69@email.com,
Fernanda Gomes,5534972034901,94740915860,fernanda.gomes941@email.com,"lead-quente, lead-frio"
Carlos Lima,5522927004228,67767396834,carlos.lima636@email.com,"premium, lead-frio"
Maria Alves,5513922635126,74144359844,maria.alves670@email.com,"vip, interessado, retorno, lead-frio, lead-quente"
Maria Santos,5513958197594,16233406163,maria.santos7@email.com,
Juliana Lima,5597959593968,01348463418,juliana.lima280@email.com,"interessado, lead-quente, lead-frio, premium"
João Pereira,5525979049112,31318625614,joão.pereira188@email.com,"premium, novo, vip"
Lucas Pereira,5517957549769,88929343842,lucas.pereira748@email.com,"interessado, retorno, novo"
Juliana Lima,5548923411630,10515243659,juliana.lima316@email.com,
Camila Lima,5574922990226,38411991315,camila.lima666@email.com,"novo, premium, lead-quente"
Maria Lima,5547966014876,76813730349,maria.lima73@email.com,
Fernanda Gomes,5595914509158,20655416350,fernanda.gomes905@email.com,vip
Lucas Gomes,5578952035560,69966974796,lucas.gomes216@email.com,"vip, interessado, novo"
Camila Costa,5592959056575,41522285089,camila.costa839@email.com,"lead-frio, interessado, premium, lead-quente"
Rafael Oliveira,5567913229742,15083503088,rafael.oliveira821@email.com,"interessado, premium"
Pedro Silva,5574989590527,96554754775,pedro.silva206@email.com,"retorno, vip"
Pedro Alves,5564941234261,31872532589,pedro.alves356@email.com,
Fernanda Gomes,5550999691050,04549218042,fernanda.gomes324@email.com,"vip, lead-quente, interessado, novo"
Ana Santos,5566934264082,37798585478,ana.santos453@email.com,"lead-quente, lead-frio"
Ana Rodrigues,5534935511916,59284822961,ana.rodrigues388@email.com,retorno
Lucas Santos,5553968526811,56734089232,lucas.santos926@email.com,"novo, lead-frio, premium"
Lucas Oliveira,5558982451863,45495209066,lucas.oliveira760@email.com,
Maria Rodrigues,5585926164843,36470399644,maria.rodrigues30@email.com,
João Costa,5566989145156,33747191573,joão.costa542@email.com,vip
Rafael Ribeiro,5577957481607,95948944828,rafael.ribeiro900@email.com,"novo, vip, lead-quente, lead-frio"
João Lima,5584911124408,03644269280,joão.lima157@email.com,"vip, retorno"
João Rodrigues,5542928542009,36780449854,joão.rodrigues612@email.com,"lead-frio, interessado, premium, lead-quente"
Fernanda Pereira,5592945766295,97679018961,fernanda.pereira530@email.com,"retorno, interessado, lead-quente, vip"
Bruno Lima,5591970268681,20383541956,bruno.lima630@email.com,"interessado, premium, novo, lead-frio"
Juliana Oliveira,5561942652264,12664095926,juliana.oliveira491@email.com,"lead-frio, interessado, novo, lead-quente"
João Costa,5537955935020,87601269115,joão.costa983@email.com,"lead-quente, vip, novo, interessado, premium"
Fernanda Gomes,5530928332481,67548167753,fernanda.gomes923@email.com,"novo, vip, retorno"
Bruno Pereira,5553932084857,66275084180,bruno.pereira7@email.com,"lead-frio, vip, retorno"
Maria Silva,5549924767432,60080988495,maria.silva521@email.com,"premium, lead-frio, retorno, vip, interessado"
Pedro Gomes,5548940004767,63182725198,pedro.gomes778@email.com,"lead-quente, premium, lead-frio, novo"
Bruno Ribeiro,5556938472256,59906968091,bruno.ribeiro415@email.com,"lead-quente, interessado, vip, retorno, lead-frio"
Camila Oliveira,5541961504246,15221315348,camila.oliveira29@email.com,"lead-frio, novo"
Bruno Oliveira,5557943527827,56080230820,bruno.oliveira69@email.com,"lead-quente, premium, lead-frio"
Juliana Lima,5599968816411,15097409431,juliana.lima36@email.com,"novo, lead-quente, vip, lead-frio, interessado"
Fernanda Gomes,5531922754001,11609307263,fernanda.gomes954@email.com,"premium, retorno, lead-frio, novo"
Rafael Gomes,5580977774361,53094472700,rafael.gomes882@email.com,
Lucas Oliveira,5574921014969,54915433846,lucas.oliveira691@email.com,"retorno, interessado, lead-frio, lead-quente"
Carlos Lima,5548962754470,52647998166,carlos.lima489@email.com,
Camila Silva,5545957041410,73112567501,camila.silva925@email.com,
Maria Pereira,5533960276687,26537543809,maria.pereira632@email.com,"novo, interessado, retorno"
Rafael Pereira,5598992953085,48677440799,rafael.pereira781@email.com,"lead-frio, vip, lead-quente"
Pedro Pereira,5572972174410,42893526414,pedro.pereira770@email.com,"interessado, novo"
Bruno Lima,5571944225031,86432116592,bruno.lima374@email.com,"lead-frio, interessado, vip"
Pedro Santos,5597950853080,91359871508,pedro.santos244@email.com,novo
Camila Gomes,5567939349071,31523890398,camila.gomes440@email.com,"interessado, premium, lead-quente, novo, retorno"
Lucas Rodrigues,5516946658654,19053453772,lucas.rodrigues95@email.com,
Rafael Gomes,5547970532716,48201446019,rafael.gomes8@email.com,"novo, premium"
Rafael Silva,5590958812122,68558674176,rafael.silva375@email.com,"premium, lead-frio, interessado, vip"
Carlos Pereira,5592981094986,26500868837,carlos.pereira206@email.com,"vip, novo"
Carlos Oliveira,5533942465575,54424140892,carlos.oliveira936@email.com,"lead-quente, vip, interessado, premium"
Bruno Alves,5559998168764,14514874886,bruno.alves274@email.com,
João Costa,5591971606522,34985494520,joão.costa727@email.com,"vip, retorno, premium"
João Rodrigues,5556949532793,98043775446,joão.rodrigues720@email.com,"premium, vip, novo"
Carlos Gomes,5528978105923,19549101589,carlos.gomes904@email.com,"lead-frio, novo"
Fernanda Rodrigues,5540931260533,42438371908,fernanda.rodrigues164@email.com,"vip, lead-quente"
Rafael Lima,5570932395496,00682335899,rafael.lima214@email.com,
Maria Costa,5566962998784,01789552375,maria.costa116@email.com,"retorno, vip, premium, interessado"
Maria Santos,5526928536884,77398102382,maria.santos769@email.com,
Rafael Alves,5544979200495,68338068771,rafael.alves680@email.com,"vip, retorno, premium"
Carlos Oliveira,5555963439460,28781713949,carlos.oliveira754@email.com,lead-frio
Rafael Silva,5550984612442,58068434694,rafael.silva924@email.com,interessado
Fernanda Silva,5520943731911,46716248906,fernanda.silva264@email.com,"lead-quente, lead-frio"
João Lima,5562913790755,37125163690,joão.lima927@email.com,lead-quente
Pedro Santos,5579930262951,25617641984,pedro.santos879@email.com,"interessado, premium, novo, vip, lead-quente"
Maria Ribeiro,5547975170603,21107090202,maria.ribeiro772@email.com,premium
Carlos Silva,5517961950217,51692411973,carlos.silva867@email.com,lead-quente
Pedro Silva,5587996630079,74444007195,pedro.silva557@email.com,interessado
João Rodrigues,5551998215736,75585512377,joão.rodrigues337@email.com,"interessado, lead-quente, lead-frio"
Carlos Oliveira,5568968637871,66489235138,carlos.oliveira701@email.com,"interessado, premium, lead-quente"
Rafael Silva,5581972620406,76384648471,rafael.silva370@email.com,lead-frio
Juliana Oliveira,5577956495313,44366043387,juliana.oliveira310@email.com,"vip, retorno, interessado, premium, novo"
Maria Gomes,5570934519681,77194560385,maria.gomes847@email.com,"lead-frio, novo, retorno, lead-quente, premium"
Ana Lima,5512984306546,59671386446,ana.lima203@email.com,interessado
Rafael Santos,5526988565197,43205563255,rafael.santos533@email.com,
Pedro Pereira,5516984557760,18751183293,pedro.pereira763@email.com,"lead-frio, lead-quente, premium, vip"
Lucas Pereira,5533969845437,62126066053,lucas.pereira764@email.com,lead-frio
Carlos Pereira,5521928836948,35104014715,carlos.pereira479@email.com,"lead-frio, vip, lead-quente, novo, interessado"
Juliana Alves,5550947626811,28662866894,juliana.alves397@email.com,"vip, novo, lead-quente, premium"
Fernanda Costa,5545978788300,99090255704,fernanda.costa585@email.com,"retorno, premium"
Maria Gomes,5541930959796,57111040844,maria.gomes492@email.com,"vip, novo, lead-quente, premium, lead-frio"
Pedro Silva,5539918776357,01817799357,pedro.silva685@email.com,"interessado, premium"
Lucas Costa,5565994956040,65853672952,lucas.costa299@email.com,
Carlos Costa,5554949188954,11296855594,carlos.costa338@email.com,"vip, premium, lead-frio, novo"
Bruno Oliveira,5550962251316,86883217872,bruno.oliveira874@email.com,"lead-quente, retorno, lead-frio, vip"
Carlos Oliveira,5535939982821,71292710419,carlos.oliveira710@email.com,
Rafael Lima,5587929645331,27272257273,rafael.lima168@email.com,
Carlos Gomes,5515960782672,59994154227,carlos.gomes636@email.com,
Maria Santos,5565995800778,61092635103,maria.santos210@email.com,"premium, novo, lead-frio"
Fernanda Rodrigues,5594934172703,17425350813,fernanda.rodrigues588@email.com,"lead-frio, vip, lead-quente, novo, premium"
João Gomes,5522973908708,66445810889,joão.gomes794@email.com,"premium, retorno, novo, vip, lead-frio"
Juliana Silva,5545945968341,69224364837,juliana.silva481@email.com,"interessado, retorno, lead-frio, premium, lead-quente"
Rafael Costa,5536990789512,56413413052,rafael.costa922@email.com,lead-quente
Fernanda Lima,5538965890800,40248367514,fernanda.lima635@email.com,novo
Carlos Silva,5589929092743,76421722735,carlos.silva627@email.com,
Pedro Lima,5549966687205,09470685803,pedro.lima101@email.com,"vip, lead-frio, premium, novo"
Lucas Oliveira,5512994442784,65429152386,lucas.oliveira529@email.com,"interessado, premium, vip, lead-quente"
Rafael Santos,5594967559547,66584313629,rafael.santos201@email.com,"premium, lead-frio, interessado, vip"
Juliana Rodrigues,5535996585714,02503694100,juliana.rodrigues996@email.com,novo
Rafael Alves,5538913396603,50459131287,rafael.alves708@email.com,"vip, retorno, premium"
Rafael Ribeiro,5586986362966,72036088300,rafael.ribeiro665@email.com,
João Silva,5552928043193,30038933168,joão.silva285@email.com,"vip, lead-frio, interessado, retorno"
Lucas Ribeiro,5546914071247,73024357579,lucas.ribeiro655@email.com,"vip, premium, retorno"
Juliana Pereira,5552914347966,08948007898,juliana.pereira773@email.com,"lead-frio, novo, vip, interessado"
Maria Ribeiro,5566924758599,72251882555,maria.ribeiro180@email.com,lead-quente
Rafael Rodrigues,5578970320876,76418966985,rafael.rodrigues257@email.com,"interessado, novo, lead-frio"
Maria Pereira,5540951456129,28488962554,maria.pereira155@email.com,"vip, lead-frio, lead-quente, interessado, novo"
Lucas Alves,5575973510651,20198481515,lucas.alves609@email.com,"lead-quente, retorno, vip, premium, novo"
Lucas Gomes,5570969600324,11823535375,lucas.gomes747@email.com,
Rafael Ribeiro,5575931818490,84878386494,rafael.ribeiro165@email.com,lead-quente
João Alves,5591971415862,65988431615,joão.alves318@email.com,"retorno, interessado, vip, lead-frio"
Fernanda Rodrigues,5592978311272,20035416967,fernanda.rodrigues694@email.com,novo
Lucas Pereira,5549999192851,82314548178,lucas.pereira443@email.com,"retorno, premium"
Lucas Alves,5530992333167,49059821565,lucas.alves843@email.com,lead-frio
Ana Santos,5536955554073,94255163469,ana.santos519@email.com,"vip, novo"
Fernanda Silva,5573974443169,38936627012,fernanda.silva963@email.com,
Carlos Silva,5531984890494,50037368923,carlos.silva907@email.com,"lead-quente, lead-frio"
João Lima,5544926795903,21839131253,joão.lima113@email.com,"premium, novo"
Rafael Alves,5542937876376,46115720075,rafael.alves477@email.com,
Lucas Gomes,5562960790851,73616365302,lucas.gomes636@email.com,"retorno, interessado, lead-frio, lead-quente"
Carlos Lima,5573961159167,16022801060,carlos.lima871@email.com,"interessado, lead-quente, premium"
Bruno Santos,5581973506715,68204046283,bruno.santos852@email.com,retorno
João Santos,5577923863891,69239290715,joão.santos502@email.com,retorno
Rafael Lima,5519970817993,76679876902,rafael.lima442@email.com,"interessado, retorno, lead-frio, premium"
Pedro Costa,5565920344772,83412573178,pedro.costa182@email.com,"lead-quente, vip, lead-frio, retorno, novo"
Bruno Pereira,5567981318139,01932216142,bruno.pereira17@email.com,"interessado, retorno, lead-frio"
